Description,Author,Recipient,Date,Year,Location,Origin,Destination
"1 Mar 1754: Montagu, Mary Wortley (Lady), 1689-1762 to Stuart, Mary, 1718-1794 (Temple Bar, Westminster, London, England)","Montagu, Mary Wortley (Lady), 1689-1762","Stuart, Mary, 1718-1794",1754-03-01T00:00:00Z,1754,,,"Temple Bar, Westminster, London, England"
"1 Mar 1754: Montagu, Mary Wortley (Lady), 1689-1762 to Harley, Henrietta, 1694-1755 (Dover Street, London, Greater London, England)","Montagu, Mary Wortley (Lady), 1689-1762","Harley, Henrietta, 1694-1755",1754-03-01T00:00:00Z,1754,,,"Dover Street, London, Greater London, England"
"28 Apr 1754: Montagu, Mary Wortley (Lady), 1689-1762 to Stuart, Mary, 1718-1794 (Temple Bar, Westminster, London, England)","Montagu, Mary Wortley (Lady), 1689-1762","Stuart, Mary, 1718-1794",1754-04-28T00:00:00Z,1754,,,"Temple Bar, Westminster, London, England"
"23 Jun 1754: Montagu, Mary Wortley (Lady), 1689-1762 (Louvre, Paris, Île-de-France, France) to Stuart, Mary, 1718-1794 (Temple Bar, Westminster, London, England)","Montagu, Mary Wortley (Lady), 1689-1762","Stuart, Mary, 1718-1794",1754-06-23T00:00:00Z,1754,,"Louvre, Paris, Île-de-France, France","Temple Bar, Westminster, London, England"
"10 Jul 1754: Montagu, Mary Wortley (Lady), 1689-1762 (Louvre, Paris, Île-de-France, France) to Harley, Henrietta, 1694-1755 (Dover Street, London, Greater London, England)","Montagu, Mary Wortley (Lady), 1689-1762","Harley, Henrietta, 1694-1755",1754-07-10T00:00:00Z,1754,,"Louvre, Paris, Île-de-France, France","Dover Street, London, Greater London, England"
"20 Jul 1754: Montagu, Mary Wortley (Lady), 1689-1762 to Stuart, Mary, 1718-1794 (Temple Bar, Westminster, London, England)","Montagu, Mary Wortley (Lady), 1689-1762","Stuart, Mary, 1718-1794",1754-07-20T00:00:00Z,1754,,,"Temple Bar, Westminster, London, England"
"23 Jul 1754: Montagu, Mary Wortley (Lady), 1689-1762 (Louvre, Paris, Île-de-France, France) to Stuart, Mary, 1718-1794 (Temple Bar, Westminster, London, England)","Montagu, Mary Wortley (Lady), 1689-1762","Stuart, Mary, 1718-1794",1754-07-23T00:00:00Z,1754,,"Louvre, Paris, Île-de-France, France","Temple Bar, Westminster, London, England"
"8 Dec 1754: Montagu, Mary Wortley (Lady), 1689-1762 (Louvre, Paris, Île-de-France, France) to Stuart, Mary, 1718-1794 (Temple Bar, Westminster, London, England)","Montagu, Mary Wortley (Lady), 1689-1762","Stuart, Mary, 1718-1794",1754-12-08T00:00:00Z,1754,,"Louvre, Paris, Île-de-France, France","Temple Bar, Westminster, London, England"
"1 Jan 1755: Montagu, Mary Wortley (Lady), 1689-1762 (Louvre, Paris, Île-de-France, France) to Stuart, Mary, 1718-1794 (Temple Bar, Westminster, London, England)","Montagu, Mary Wortley (Lady), 1689-1762","Stuart, Mary, 1718-1794",1755-01-01T00:00:00Z,1755,,"Louvre, Paris, Île-de-France, France","Temple Bar, Westminster, London, England"
"23 Jan 1755: Montagu, Mary Wortley (Lady), 1689-1762 to Stuart, Mary, 1718-1794 (Temple Bar, Westminster, London, England)","Montagu, Mary Wortley (Lady), 1689-1762","Stuart, Mary, 1718-1794",1755-01-23T00:00:00Z,1755,,,"Temple Bar, Westminster, London, England"
"15 Apr 1755: Montagu, Mary Wortley (Lady), 1689-1762 to Stuart, Mary, 1718-1794 (Temple Bar, Westminster, London, England)","Montagu, Mary Wortley (Lady), 1689-1762","Stuart, Mary, 1718-1794",1755-04-15T00:00:00Z,1755,,,"Temple Bar, Westminster, London, England"
"24 Jul 1755: Montagu, Mary Wortley (Lady), 1689-1762 to Stuart, Mary, 1718-1794 (Temple Bar, Westminster, London, England)","Montagu, Mary Wortley (Lady), 1689-1762","Stuart, Mary, 1718-1794",1755-07-24T00:00:00Z,1755,,,"Temple Bar, Westminster, London, England"
"20 Oct 1755: Montagu, Mary Wortley (Lady), 1689-1762 to Stuart, Mary, 1718-1794 (South Audley Street, Mayfair, London, England, United Kingdom)","Montagu, Mary Wortley (Lady), 1689-1762","Stuart, Mary, 1718-1794",1755-10-20T00:00:00Z,1755,,,"South Audley Street, Mayfair, London, England, United Kingdom"
"2 Nov 1755: Montagu, Mary Wortley (Lady), 1689-1762 to Stuart, Mary, 1718-1794 (South Audley Street, Mayfair, London, England, United Kingdom)","Montagu, Mary Wortley (Lady), 1689-1762","Stuart, Mary, 1718-1794",1755-11-02T00:00:00Z,1755,,,"South Audley Street, Mayfair, London, England, United Kingdom"
"22 Mar 1756: Montagu, Mary Wortley (Lady), 1689-1762 to Stuart, Mary, 1718-1794 (South Audley Street, Mayfair, London, England, United Kingdom)","Montagu, Mary Wortley (Lady), 1689-1762","Stuart, Mary, 1718-1794",1756-03-22T00:00:00Z,1756,,,"South Audley Street, Mayfair, London, England, United Kingdom"
"1 Apr 1756: Montagu, Mary Wortley (Lady), 1689-1762 to Stuart, Mary, 1718-1794 (South Audley Street, Mayfair, London, England, United Kingdom)","Montagu, Mary Wortley (Lady), 1689-1762","Stuart, Mary, 1718-1794",1756-04-01T00:00:00Z,1756,,,"South Audley Street, Mayfair, London, England, United Kingdom"
"30 May 1756: Montagu, Mary Wortley (Lady), 1689-1762 to Stuart, Mary, 1718-1794 (South Audley Street, Mayfair, London, England, United Kingdom)","Montagu, Mary Wortley (Lady), 1689-1762","Stuart, Mary, 1718-1794",1756-05-30T00:00:00Z,1756,,,"South Audley Street, Mayfair, London, England, United Kingdom"
"22 Aug 1756: Montagu, Mary Wortley (Lady), 1689-1762 to Stuart, Mary, 1718-1794 (Temple Bar, Westminster, London, England)","Montagu, Mary Wortley (Lady), 1689-1762","Stuart, Mary, 1718-1794",1756-08-22T00:00:00Z,1756,,,"Temple Bar, Westminster, London, England"
"28 Dec 1756: Montagu, Mary Wortley (Lady), 1689-1762 (Padua, Veneto, Italy) to Stuart, Mary, 1718-1794 (Temple Bar, Westminster, London, England)","Montagu, Mary Wortley (Lady), 1689-1762","Stuart, Mary, 1718-1794",1756-12-28T00:00:00Z,1756,,"Padua, Veneto, Italy","Temple Bar, Westminster, London, England"
"3 Apr 1757: Montagu, Mary Wortley (Lady), 1689-1762 (Venice, Veneto, Italy) to Stuart, Mary, 1718-1794 (Temple Bar, Westminster, London, England)","Montagu, Mary Wortley (Lady), 1689-1762","Stuart, Mary, 1718-1794",1757-04-03T00:00:00Z,1757,,"Venice, Veneto, Italy","Temple Bar, Westminster, London, England"
"8 Oct 1757: Montagu, Mary Wortley (Lady), 1689-1762 (Venice, Veneto, Italy) to Stuart, Mary, 1718-1794 (Temple Bar, Westminster, London, England)","Montagu, Mary Wortley (Lady), 1689-1762","Stuart, Mary, 1718-1794",1757-10-08T00:00:00Z,1757,,"Venice, Veneto, Italy","Temple Bar, Westminster, London, England"
"9 Oct 1757: Montagu, Mary Wortley (Lady), 1689-1762 to Stuart, Mary, 1718-1794 (Temple Bar, Westminster, London, England)","Montagu, Mary Wortley (Lady), 1689-1762","Stuart, Mary, 1718-1794",1757-10-09T00:00:00Z,1757,,,"Temple Bar, Westminster, London, England"
"12 Feb 1758: Montagu, Mary Wortley (Lady), 1689-1762 to Stuart, Mary, 1718-1794 (Temple Bar, Westminster, London, England)","Montagu, Mary Wortley (Lady), 1689-1762","Stuart, Mary, 1718-1794",1758-02-12T00:00:00Z,1758,,,"Temple Bar, Westminster, London, England"
"12 Apr 1758: Montagu, Mary Wortley (Lady), 1689-1762 (Venice, Veneto, Italy) to Stuart, Mary, 1718-1794 (Temple Bar, Westminster, London, England)","Montagu, Mary Wortley (Lady), 1689-1762","Stuart, Mary, 1718-1794",1758-04-12T00:00:00Z,1758,,"Venice, Veneto, Italy","Temple Bar, Westminster, London, England"
"3 May 1758: Montagu, Mary Wortley (Lady), 1689-1762 to Stuart, Mary, 1718-1794 (Temple Bar, Westminster, London, England)","Montagu, Mary Wortley (Lady), 1689-1762","Stuart, Mary, 1718-1794",1758-05-03T00:00:00Z,1758,,,"Temple Bar, Westminster, London, England"
"29 May 1758: Montagu, Mary Wortley (Lady), 1689-1762 (Padua, Veneto, Italy) to Stuart, Mary, 1718-1794 (Temple Bar, Westminster, London, England)","Montagu, Mary Wortley (Lady), 1689-1762","Stuart, Mary, 1718-1794",1758-05-29T00:00:00Z,1758,,"Padua, Veneto, Italy","Temple Bar, Westminster, London, England"
"4 Jul 1758: Montagu, Mary Wortley (Lady), 1689-1762 to Stuart, Mary, 1718-1794 (Temple Bar, Westminster, London, England)","Montagu, Mary Wortley (Lady), 1689-1762","Stuart, Mary, 1718-1794",1758-07-04T00:00:00Z,1758,,,"Temple Bar, Westminster, London, England"
"21 Aug 1758: Montagu, Mary Wortley (Lady), 1689-1762 to Stuart, Mary, 1718-1794 (Temple Bar, Westminster, London, England)","Montagu, Mary Wortley (Lady), 1689-1762","Stuart, Mary, 1718-1794",1758-08-21T00:00:00Z,1758,,,"Temple Bar, Westminster, London, England"
"20 Sep 1734 to 20 Sep 1758: Amalia Sophia Eleonore, Princess of Great Britain, 1711-1786 (Hampton Court Palace, Richmond upon Thames, London, England) to Hanover, Anne of, 1709-1759","Amalia Sophia Eleonore, Princess of Great Britain, 1711-1786","Hanover, Anne of, 1709-1759",1758-09-20T00:00:00Z,1734,"Koninklijke Verzamelingen Den Haag, Royal Collections The Netherlands
Royal Archive
Koninklijke Verzamelingen
Koninklijk Huisarchief
Koninklijk Huisarchief, 's-Gravenhage, The Hague, Den Haag, Netherlands","Hampton Court Palace, Richmond upon Thames, London, England",
"31 Oct 1758: Montagu, Mary Wortley (Lady), 1689-1762 to Stuart, Mary, 1718-1794 (Temple Bar, Westminster, London, England)","Montagu, Mary Wortley (Lady), 1689-1762","Stuart, Mary, 1718-1794",1758-10-31T00:00:00Z,1758,,,"Temple Bar, Westminster, London, England"
"8 Nov 1758: Montagu, Mary Wortley (Lady), 1689-1762 (Venice, Veneto, Italy) to Stuart, Mary, 1718-1794 (Temple Bar, Westminster, London, England)","Montagu, Mary Wortley (Lady), 1689-1762","Stuart, Mary, 1718-1794",1758-11-08T00:00:00Z,1758,,"Venice, Veneto, Italy","Temple Bar, Westminster, London, England"
"9 Feb 1759: Montagu, Mary Wortley (Lady), 1689-1762 to Stuart, Mary, 1718-1794 (Temple Bar, Westminster, London, England)","Montagu, Mary Wortley (Lady), 1689-1762","Stuart, Mary, 1718-1794",1759-02-09T00:00:00Z,1759,,,"Temple Bar, Westminster, London, England"
"11 Apr 1759: Montagu, Mary Wortley (Lady), 1689-1762 to Stuart, Mary, 1718-1794 (South Audley Street, Mayfair, London, England, United Kingdom)","Montagu, Mary Wortley (Lady), 1689-1762","Stuart, Mary, 1718-1794",1759-04-11T00:00:00Z,1759,,,"South Audley Street, Mayfair, London, England, United Kingdom"
"22 May 1759: Montagu, Mary Wortley (Lady), 1689-1762 (Venice, Veneto, Italy) to Stuart, Mary, 1718-1794 (Temple Bar, Westminster, London, England)","Montagu, Mary Wortley (Lady), 1689-1762","Stuart, Mary, 1718-1794",1759-05-22T00:00:00Z,1759,,"Venice, Veneto, Italy","Temple Bar, Westminster, London, England"
"24 Jun 1759: Montagu, Mary Wortley (Lady), 1689-1762 (Padua, Veneto, Italy) to Stuart, Mary, 1718-1794 (Temple Bar, Westminster, London, England)","Montagu, Mary Wortley (Lady), 1689-1762","Stuart, Mary, 1718-1794",1759-06-24T00:00:00Z,1759,,"Padua, Veneto, Italy","Temple Bar, Westminster, London, England"
"3 Aug 1759: Montagu, Mary Wortley (Lady), 1689-1762 (Padua, Veneto, Italy) to Stuart, Mary, 1718-1794 (Temple Bar, Westminster, London, England)","Montagu, Mary Wortley (Lady), 1689-1762","Stuart, Mary, 1718-1794",1759-08-03T00:00:00Z,1759,,"Padua, Veneto, Italy","Temple Bar, Westminster, London, England"
"26 Sep 1759: Montagu, Mary Wortley (Lady), 1689-1762 to Stuart, Mary, 1718-1794 (Temple Bar, Westminster, London, England)","Montagu, Mary Wortley (Lady), 1689-1762","Stuart, Mary, 1718-1794",1759-09-26T00:00:00Z,1759,,,"Temple Bar, Westminster, London, England"
"9 Nov 1759: Montagu, Mary Wortley (Lady), 1689-1762 to Stuart, Mary, 1718-1794 (Temple Bar, Westminster, London, England)","Montagu, Mary Wortley (Lady), 1689-1762","Stuart, Mary, 1718-1794",1759-11-09T00:00:00Z,1759,,,"Temple Bar, Westminster, London, England"
"Dec 1759: Montagu, Mary Wortley (Lady), 1689-1762 to Stuart, Mary, 1718-1794 (Temple Bar, Westminster, London, England)","Montagu, Mary Wortley (Lady), 1689-1762","Stuart, Mary, 1718-1794",1759-12-31T00:00:00Z,1759,,,"Temple Bar, Westminster, London, England"
"24 Feb 1760: Cowper, Maria, 1726-1797 to Madan, Judith, 1702-1781 (London, England, United Kingdom)","Cowper, Maria, 1726-1797","Madan, Judith, 1702-1781",1760-02-24T00:00:00Z,1760,"Bodleian Library, University of Oxford, Bodl.
Bodl
BOD.
Bodley
Bodleian Libraries, Oxford, England, United Kingdom",,"London, England, United Kingdom"
"15 Apr 1760: Montagu, Mary Wortley (Lady), 1689-1762 to Stuart, Mary, 1718-1794 (Temple Bar, Westminster, London, England)","Montagu, Mary Wortley (Lady), 1689-1762","Stuart, Mary, 1718-1794",1760-04-15T00:00:00Z,1760,,,"Temple Bar, Westminster, London, England"
"9 May 1760: Montagu, Mary Wortley (Lady), 1689-1762 (Venice, Veneto, Italy) to Stuart, Mary, 1718-1794 (Temple Bar, Westminster, London, England)","Montagu, Mary Wortley (Lady), 1689-1762","Stuart, Mary, 1718-1794",1760-05-09T00:00:00Z,1760,,"Venice, Veneto, Italy","Temple Bar, Westminster, London, England"
"18 Nov 1760: Montagu, Mary Wortley (Lady), 1689-1762 to Stuart, Mary, 1718-1794 (Temple Bar, Westminster, London, England)","Montagu, Mary Wortley (Lady), 1689-1762","Stuart, Mary, 1718-1794",1760-11-18T00:00:00Z,1760,,,"Temple Bar, Westminster, London, England"
"26 Nov 1760: Montagu, Mary Wortley (Lady), 1689-1762 (Venice, Veneto, Italy) to Stuart, Mary, 1718-1794 (Temple Bar, Westminster, London, England)","Montagu, Mary Wortley (Lady), 1689-1762","Stuart, Mary, 1718-1794",1760-11-26T00:00:00Z,1760,,"Venice, Veneto, Italy","Temple Bar, Westminster, London, England"
"31 Dec 1760: Montagu, Mary Wortley (Lady), 1689-1762 (Venice, Veneto, Italy) to Stuart, Mary, 1718-1794 (Temple Bar, Westminster, London, England)","Montagu, Mary Wortley (Lady), 1689-1762","Stuart, Mary, 1718-1794",1760-12-31T00:00:00Z,1760,,"Venice, Veneto, Italy","Temple Bar, Westminster, London, England"
"20 Feb 1761: Montagu, Mary Wortley (Lady), 1689-1762 to Stuart, Mary, 1718-1794 (Temple Bar, Westminster, London, England)","Montagu, Mary Wortley (Lady), 1689-1762","Stuart, Mary, 1718-1794",1761-02-20T00:00:00Z,1761,,,"Temple Bar, Westminster, London, England"
"25 Feb 1761: Montagu, Mary Wortley (Lady), 1689-1762 to Stuart, Mary, 1718-1794 (Temple Bar, Westminster, London, England)","Montagu, Mary Wortley (Lady), 1689-1762","Stuart, Mary, 1718-1794",1761-02-25T00:00:00Z,1761,,,"Temple Bar, Westminster, London, England"
"Feb 1761: Montagu, Mary Wortley (Lady), 1689-1762 to Stuart, Mary, 1718-1794 (Temple Bar, Westminster, London, England)","Montagu, Mary Wortley (Lady), 1689-1762","Stuart, Mary, 1718-1794",1761-02-28T00:00:00Z,1761,,,"Temple Bar, Westminster, London, England"
"Feb 1761: Montagu, Mary Wortley (Lady), 1689-1762 to Stuart, Mary, 1718-1794 (Temple Bar, Westminster, London, England)","Montagu, Mary Wortley (Lady), 1689-1762","Stuart, Mary, 1718-1794",1761-02-28T00:00:00Z,1761,,,"Temple Bar, Westminster, London, England"
"4 Mar 1761: Montagu, Mary Wortley (Lady), 1689-1762 (Venice, Veneto, Italy) to Stuart, Mary, 1718-1794 (Temple Bar, Westminster, London, England)","Montagu, Mary Wortley (Lady), 1689-1762","Stuart, Mary, 1718-1794",1761-03-04T00:00:00Z,1761,,"Venice, Veneto, Italy","Temple Bar, Westminster, London, England"
"5 Mar 1761: Montagu, Mary Wortley (Lady), 1689-1762 to Stuart, Mary, 1718-1794 (Temple Bar, Westminster, London, England)","Montagu, Mary Wortley (Lady), 1689-1762","Stuart, Mary, 1718-1794",1761-03-05T00:00:00Z,1761,,,"Temple Bar, Westminster, London, England"
"3 Apr 1761: Montagu, Mary Wortley (Lady), 1689-1762 to Stuart, Mary, 1718-1794 (Temple Bar, Westminster, London, England)","Montagu, Mary Wortley (Lady), 1689-1762","Stuart, Mary, 1718-1794",1761-04-03T00:00:00Z,1761,,,"Temple Bar, Westminster, London, England"
"10 Apr 1761: Montagu, Mary Wortley (Lady), 1689-1762 to Stuart, Mary, 1718-1794 (Temple Bar, Westminster, London, England)","Montagu, Mary Wortley (Lady), 1689-1762","Stuart, Mary, 1718-1794",1761-04-10T00:00:00Z,1761,,,"Temple Bar, Westminster, London, England"
"29 Apr 1761: Montagu, Mary Wortley (Lady), 1689-1762 (Venice, Veneto, Italy) to Stuart, Mary, 1718-1794 (Temple Bar, Westminster, London, England)","Montagu, Mary Wortley (Lady), 1689-1762","Stuart, Mary, 1718-1794",1761-04-29T00:00:00Z,1761,,"Venice, Veneto, Italy","Temple Bar, Westminster, London, England"
"3 May 1761: Montagu, Mary Wortley (Lady), 1689-1762 to Stuart, Mary, 1718-1794 (Temple Bar, Westminster, London, England)","Montagu, Mary Wortley (Lady), 1689-1762","Stuart, Mary, 1718-1794",1761-05-03T00:00:00Z,1761,,,"Temple Bar, Westminster, London, England"
"20 May 1761: Montagu, Mary Wortley (Lady), 1689-1762 to Stuart, Mary, 1718-1794 (Temple Bar, Westminster, London, England)","Montagu, Mary Wortley (Lady), 1689-1762","Stuart, Mary, 1718-1794",1761-05-20T00:00:00Z,1761,,,"Temple Bar, Westminster, London, England"
"17 Jun 1761: Montagu, Mary Wortley (Lady), 1689-1762 to Stuart, Mary, 1718-1794 (Temple Bar, Westminster, London, England)","Montagu, Mary Wortley (Lady), 1689-1762","Stuart, Mary, 1718-1794",1761-06-17T00:00:00Z,1761,,,"Temple Bar, Westminster, London, England"
"20 Nov 1761: Montagu, Mary Wortley (Lady), 1689-1762 to Stuart, Mary, 1718-1794 (Temple Bar, Westminster, London, England)","Montagu, Mary Wortley (Lady), 1689-1762","Stuart, Mary, 1718-1794",1761-11-20T00:00:00Z,1761,,,"Temple Bar, Westminster, London, England"
"29 Jan 1762: Montagu, Mary Wortley (Lady), 1689-1762 (Great George Street, Westminster, London, England) to Michiel, Chiara, d.1780 (Venice, Veneto, Italy)","Montagu, Mary Wortley (Lady), 1689-1762","Michiel, Chiara, d.1780",1762-01-29T00:00:00Z,1762,,"Great George Street, Westminster, London, England","Venice, Veneto, Italy"
"15 Feb 1762: Montagu, Mary Wortley (Lady), 1689-1762 (Great George Street, Westminster, London, England) to Michiel, Chiara, d.1780","Montagu, Mary Wortley (Lady), 1689-1762","Michiel, Chiara, d.1780",1762-02-15T00:00:00Z,1762,,"Great George Street, Westminster, London, England",
"5 Mar 1762: Montagu, Mary Wortley (Lady), 1689-1762 (Great George Street, Westminster, London, England) to Steuart, Frances (Lady), 1723-1789 (Rotterdam, South Holland, Netherlands)","Montagu, Mary Wortley (Lady), 1689-1762","Steuart, Frances (Lady), 1723-1789",1762-03-05T00:00:00Z,1762,,"Great George Street, Westminster, London, England","Rotterdam, South Holland, Netherlands"
"23 Apr 1762: Montagu, Mary Wortley (Lady), 1689-1762 (Great George Street, Westminster, London, England) to Steuart, Frances (Lady), 1723-1789","Montagu, Mary Wortley (Lady), 1689-1762","Steuart, Frances (Lady), 1723-1789",1762-04-23T00:00:00Z,1762,,"Great George Street, Westminster, London, England",
"8 May 1762: Montagu, Mary Wortley (Lady), 1689-1762 (Great George Street, Westminster, London, England) to Michiel, Chiara, d.1780 (Venice, Veneto, Italy)","Montagu, Mary Wortley (Lady), 1689-1762","Michiel, Chiara, d.1780",1762-05-08T00:00:00Z,1762,,"Great George Street, Westminster, London, England","Venice, Veneto, Italy"
"18 May 1762: Montagu, Mary Wortley (Lady), 1689-1762 (Great George Street, Westminster, London, England) to Michiel, Chiara, d.1780","Montagu, Mary Wortley (Lady), 1689-1762","Michiel, Chiara, d.1780",1762-05-18T00:00:00Z,1762,,"Great George Street, Westminster, London, England",
