Description,Author,Recipient,Date,Year,Location,Origin,Destination
"1645: Sophia, Electress of Hanover, 1630-1714 to Schurman, Anna Maria van, 1607-1678 (Utrecht, Utrecht, Netherlands)","Sophia, Electress of Hanover, 1630-1714","Schurman, Anna Maria van, 1607-1678",1645-12-31T00:00:00Z,1645,"British Library, Manuscript Collections, BL
British Museum
B.M.
The British Library, London, England, United Kingdom",,"Utrecht, Utrecht, Netherlands"
"27 Sep 1646: Schurman, Anna Maria van, 1607-1678 (Utrecht, Utrecht, Netherlands) to Moulin, Marie du, 1613-1699 (The Hague, South Holland, Netherlands)","Schurman, Anna Maria van, 1607-1678","Moulin, Marie du, 1613-1699",1646-09-27T00:00:00Z,1646,"Koninklijke Bibliotheek, KB
National Library of the Netherlands
Royal Library of the Netherland
Royal Library, The Hague, The Hague, Den Haag, Netherlands, Nederland
Holland","Utrecht, Utrecht, Netherlands","The Hague, South Holland, Netherlands"
"8 Dec 1646: Schurman, Anna Maria van, 1607-1678 (Utrecht, Utrecht, Netherlands) to Moulin, Marie du, 1613-1699","Schurman, Anna Maria van, 1607-1678","Moulin, Marie du, 1613-1699",1646-12-08T00:00:00Z,1646,,"Utrecht, Utrecht, Netherlands",
"26 Jan 1640 to 26 Jan 1647: Schurman, Anna Maria van, 1607-1678 (Utrecht, Utrecht, Netherlands) to Gournay, Marie de, 1565-1645","Schurman, Anna Maria van, 1607-1678","Gournay, Marie de, 1565-1645",1647-01-26T00:00:00Z,1640,"Koninklijke Bibliotheek, KB
National Library of the Netherlands
Royal Library of the Netherland
Royal Library, The Hague, The Hague, Den Haag, Netherlands, Nederland
Holland","Utrecht, Utrecht, Netherlands",
"18 Mar 1648: Schurman, Anna Maria van, 1607-1678 (Utrecht, Utrecht, Netherlands) to Mercier, Anne de, fl. 1623-1654","Schurman, Anna Maria van, 1607-1678","Mercier, Anne de, fl. 1623-1654",1648-03-18T00:00:00Z,1648,,"Utrecht, Utrecht, Netherlands",
"3 Apr 1649: Schurman, Anna Maria van, 1607-1678 (Utrecht, Utrecht, Netherlands) to Moulin, Marie du, 1613-1699 (Breda, North Brabant, Netherlands)","Schurman, Anna Maria van, 1607-1678","Moulin, Marie du, 1613-1699",1649-04-03T00:00:00Z,1649,"Koninklijke Bibliotheek, KB
National Library of the Netherlands
Royal Library of the Netherland
Royal Library, The Hague, The Hague, Den Haag, Netherlands, Nederland
Holland","Utrecht, Utrecht, Netherlands","Breda, North Brabant, Netherlands"
"1647 to 1651: Moulin, Marie du, 1613-1699 (Breda, North Brabant, Netherlands) to Schurman, Anna Maria van, 1607-1678 (Utrecht, Utrecht, Netherlands)","Moulin, Marie du, 1613-1699","Schurman, Anna Maria van, 1607-1678",1651-12-31T00:00:00Z,1647,"Universiteit van Amsterdam, Bijzondere Collecties, University of Amsterdam, Special Collections
Universiteitsbibliotheek
Amsterdam University Library
Universiteits Bibliotheek
Universiteitsbibliotheek Amsterdam, Amsterdam, Netherlands, Nederland
Holland","Breda, North Brabant, Netherlands","Utrecht, Utrecht, Netherlands"
"13 Mar 1652: Schurman, Anna Maria van, 1607-1678 (Utrecht, Utrecht, Netherlands) to Moulin, Marie du, 1613-1699","Schurman, Anna Maria van, 1607-1678","Moulin, Marie du, 1613-1699",1652-03-13T00:00:00Z,1652,"Koninklijke Bibliotheek, KB
National Library of the Netherlands
Royal Library of the Netherland
Royal Library, The Hague, The Hague, Den Haag, Netherlands, Nederland
Holland","Utrecht, Utrecht, Netherlands",
"2 Jun 1660: Schurman, Anna Maria van, 1607-1678 (Utrecht, Utrecht, Netherlands) to Soulekercken, van, fl. 1645-1660 (Zierikzee, Zeeland , Netherlands)","Schurman, Anna Maria van, 1607-1678","Soulekercken, van, fl. 1645-1660",1660-06-02T00:00:00Z,1660,"Universiteit van Amsterdam, Bijzondere Collecties, University of Amsterdam, Special Collections
Universiteitsbibliotheek
Amsterdam University Library
Universiteits Bibliotheek
Universiteitsbibliotheek Amsterdam, Amsterdam, Netherlands, Nederland
Holland","Utrecht, Utrecht, Netherlands","Zierikzee, Zeeland , Netherlands"
"16 Mar 1668: Bourignon, Antoinette, 1616-1680 (Amsterdam, North Holland, (United Provinces) Netherlands) to Schurman, Anna Maria van, 1607-1678 (Utrecht, Utrecht, Netherlands)","Bourignon, Antoinette, 1616-1680","Schurman, Anna Maria van, 1607-1678",1668-03-16T00:00:00Z,1668,"Koninklijke Bibliotheek, KB
National Library of the Netherlands
Royal Library of the Netherland
Royal Library, The Hague, The Hague, Den Haag, Netherlands, Nederland
Holland, Det Kgl. Bibliotek, Det Kongelige Bibliotek
KB København
Kongelige Bibliotek
Royal Danish Library
The Royal Library, Copenhagen, København, Denmark, Danmark","Amsterdam, North Holland, (United Provinces) Netherlands","Utrecht, Utrecht, Netherlands"
"16 Mar 1668: Bourignon, Antoinette, 1616-1680 (Amsterdam, North Holland, (United Provinces) Netherlands) to Schurman, Anna Maria van, 1607-1678 (Utrecht, Utrecht, Netherlands)","Bourignon, Antoinette, 1616-1680","Schurman, Anna Maria van, 1607-1678",1668-03-16T00:00:00Z,1668,,"Amsterdam, North Holland, (United Provinces) Netherlands","Utrecht, Utrecht, Netherlands"
"6 Apr 1668: Bourignon, Antoinette, 1616-1680 (Amsterdam, North Holland, (United Provinces) Netherlands) to Schurman, Anna Maria van, 1607-1678 (Utrecht, Utrecht, Netherlands)","Bourignon, Antoinette, 1616-1680","Schurman, Anna Maria van, 1607-1678",1668-04-06T00:00:00Z,1668,"Koninklijke Bibliotheek, KB
National Library of the Netherlands
Royal Library of the Netherland
Royal Library, The Hague, The Hague, Den Haag, Netherlands, Nederland
Holland","Amsterdam, North Holland, (United Provinces) Netherlands","Utrecht, Utrecht, Netherlands"
"8 Nov 1675: Brakel, Elisabeth van, 1648-1678 (Utrecht, Utrecht, Netherlands) to Oranje-Nassau, Albertine Agnes van, 1634-1696 (Leeuwarden, Friesland, (United Provinces) Netherlands)","Brakel, Elisabeth van, 1648-1678","Oranje-Nassau, Albertine Agnes van, 1634-1696",1675-11-08T00:00:00Z,1675,"Koninklijke Verzamelingen Den Haag, Royal Collections The Netherlands
Royal Archive
Koninklijke Verzamelingen
Koninklijk Huisarchief
Koninklijk Huisarchief, 's-Gravenhage, The Hague, Den Haag, Netherlands","Utrecht, Utrecht, Netherlands","Leeuwarden, Friesland, (United Provinces) Netherlands"
