Description,Author,Recipient,Date,Year,Location,Origin,Destination
"28 Aug 1718: Montagu, Mary Wortley (Lady), 1689-1762 (Genoa, Liguria, Italy) to Erskine, Frances, 1690-1761","Montagu, Mary Wortley (Lady), 1689-1762","Erskine, Frances, 1690-1761",1718-08-28T00:00:00Z,1718,,"Genoa, Liguria, Italy",
"12 Sep 1718: Montagu, Mary Wortley (Lady), 1689-1762 (Turin, Piedmont, Italy) to Erskine, Frances, 1690-1761","Montagu, Mary Wortley (Lady), 1689-1762","Erskine, Frances, 1690-1761",1718-09-12T00:00:00Z,1718,,"Turin, Piedmont, Italy",
"28 Nov 1736: Manzoni, Francesca, 1710-1743 (Milan, Lombardy, Italy) to Bassi, Laura Maria Caterina, 1711-1788","Manzoni, Francesca, 1710-1743","Bassi, Laura Maria Caterina, 1711-1788",1736-11-28T00:00:00Z,1736,,"Milan, Lombardy, Italy",
"22 May 1737: Manzoni, Francesca, 1710-1743 (Milan, Lombardy, Italy) to Bassi, Laura Maria Caterina, 1711-1788","Manzoni, Francesca, 1710-1743","Bassi, Laura Maria Caterina, 1711-1788",1737-05-22T00:00:00Z,1737,,"Milan, Lombardy, Italy",
"29 Aug 1738: Manzoni, Francesca, 1710-1743 (Milan, Lombardy, Italy) to Bassi, Laura Maria Caterina, 1711-1788","Manzoni, Francesca, 1710-1743","Bassi, Laura Maria Caterina, 1711-1788",1738-08-29T00:00:00Z,1738,,"Milan, Lombardy, Italy",
"11 Sep 1739: Montagu, Mary Wortley (Lady), 1689-1762 (Turin, Piedmont, Italy) to Fermor, Henrietta Louisa, 1698-1761","Montagu, Mary Wortley (Lady), 1689-1762","Fermor, Henrietta Louisa, 1698-1761",1739-09-11T00:00:00Z,1739,,"Turin, Piedmont, Italy",
"10 Oct 1739: Montagu, Mary Wortley (Lady), 1689-1762 (Venice, Veneto, Italy) to Fermor, Henrietta Louisa, 1698-1761","Montagu, Mary Wortley (Lady), 1689-1762","Fermor, Henrietta Louisa, 1698-1761",1739-10-10T00:00:00Z,1739,,"Venice, Veneto, Italy",
"6 Nov 1739: Montagu, Mary Wortley (Lady), 1689-1762 (Venice, Veneto, Italy) to Fermor, Henrietta Louisa, 1698-1761","Montagu, Mary Wortley (Lady), 1689-1762","Fermor, Henrietta Louisa, 1698-1761",1739-11-06T00:00:00Z,1739,,"Venice, Veneto, Italy",
"Dec 1739: Montagu, Mary Wortley (Lady), 1689-1762 (Venice, Veneto, Italy) to Fermor, Henrietta Louisa, 1698-1761","Montagu, Mary Wortley (Lady), 1689-1762","Fermor, Henrietta Louisa, 1698-1761",1739-12-31T00:00:00Z,1739,,"Venice, Veneto, Italy",
"6 Mar 1740: Manzoni, Francesca, 1710-1743 (Milan, Lombardy, Italy) to Bassi, Laura Maria Caterina, 1711-1788","Manzoni, Francesca, 1710-1743","Bassi, Laura Maria Caterina, 1711-1788",1740-03-06T00:00:00Z,1740,,"Milan, Lombardy, Italy",
"17 May 1740: Montagu, Mary Wortley (Lady), 1689-1762 (Venice, Veneto, Italy) to Fermor, Henrietta Louisa, 1698-1761","Montagu, Mary Wortley (Lady), 1689-1762","Fermor, Henrietta Louisa, 1698-1761",1740-05-17T00:00:00Z,1740,,"Venice, Veneto, Italy",
"29 Jun 1740: Montagu, Mary Wortley (Lady), 1689-1762 (Venice, Veneto, Italy) to Fermor, Henrietta Louisa, 1698-1761","Montagu, Mary Wortley (Lady), 1689-1762","Fermor, Henrietta Louisa, 1698-1761",1740-06-29T00:00:00Z,1740,,"Venice, Veneto, Italy",
"20 Jul 1740: Manzoni, Francesca, 1710-1743 (Milan, Lombardy, Italy) to Bassi, Laura Maria Caterina, 1711-1788","Manzoni, Francesca, 1710-1743","Bassi, Laura Maria Caterina, 1711-1788",1740-07-20T00:00:00Z,1740,,"Milan, Lombardy, Italy",
"16 Aug 1740: Montagu, Mary Wortley (Lady), 1689-1762 (Bologna, Emilia-Romagna, Italy) to Fermor, Henrietta Louisa, 1698-1761","Montagu, Mary Wortley (Lady), 1689-1762","Fermor, Henrietta Louisa, 1698-1761",1740-08-16T00:00:00Z,1740,,"Bologna, Emilia-Romagna, Italy",
"25 Nov 1740: Montagu, Mary Wortley (Lady), 1689-1762 (Naples, Campania, Italy) to Fermor, Henrietta Louisa, 1698-1761","Montagu, Mary Wortley (Lady), 1689-1762","Fermor, Henrietta Louisa, 1698-1761",1740-11-25T00:00:00Z,1740,,"Naples, Campania, Italy",
"20 Jan 1741: Montagu, Mary Wortley (Lady), 1689-1762 (Rome, Latium, Italy) to Fermor, Henrietta Louisa, 1698-1761","Montagu, Mary Wortley (Lady), 1689-1762","Fermor, Henrietta Louisa, 1698-1761",1741-01-20T00:00:00Z,1741,,"Rome, Latium, Italy",
"14 Feb 1741: Montagu, Mary Wortley (Lady), 1689-1762 (Rome, Latium, Italy) to Erskine, Frances, 1690-1761 (Weston, Northampshire, England, United Kingdom)","Montagu, Mary Wortley (Lady), 1689-1762","Erskine, Frances, 1690-1761",1741-02-14T00:00:00Z,1741,,"Rome, Latium, Italy","Weston, Northampshire, England, United Kingdom"
"15 Feb 1741: Montagu, Mary Wortley (Lady), 1689-1762 (Rome, Latium, Italy) to Fermor, Henrietta Louisa, 1698-1761","Montagu, Mary Wortley (Lady), 1689-1762","Fermor, Henrietta Louisa, 1698-1761",1741-02-15T00:00:00Z,1741,,"Rome, Latium, Italy",
"25 Feb 1741: Montagu, Mary Wortley (Lady), 1689-1762 (Livorno, Tuscany, Italy) to Michiel, Chiara, d.1780 (Venice, Veneto, Italy)","Montagu, Mary Wortley (Lady), 1689-1762","Michiel, Chiara, d.1780",1741-02-25T00:00:00Z,1741,,"Livorno, Tuscany, Italy","Venice, Veneto, Italy"
"3 Mar 1741: Montagu, Mary Wortley (Lady), 1689-1762 (Livorno, Tuscany, Italy) to Fermor, Henrietta Louisa, 1698-1761","Montagu, Mary Wortley (Lady), 1689-1762","Fermor, Henrietta Louisa, 1698-1761",1741-03-03T00:00:00Z,1741,,"Livorno, Tuscany, Italy",
"15 Apr 1741: Montagu, Mary Wortley (Lady), 1689-1762 (Turin, Piedmont, Italy) to Michiel, Chiara, d.1780","Montagu, Mary Wortley (Lady), 1689-1762","Michiel, Chiara, d.1780",1741-04-15T00:00:00Z,1741,,"Turin, Piedmont, Italy",
"3 May 1741: Cantelli Tagliazucchi, Veronica, 1700-1770 (Rome, Latium, Italy) to Bassi, Laura Maria Caterina, 1711-1788","Cantelli Tagliazucchi, Veronica, 1700-1770","Bassi, Laura Maria Caterina, 1711-1788",1741-05-03T00:00:00Z,1741,,"Rome, Latium, Italy",
"13 Jul 1741: Manzoni, Francesca, 1710-1743 (Cereda, Lombardy, Italy) to Bassi, Laura Maria Caterina, 1711-1788","Manzoni, Francesca, 1710-1743","Bassi, Laura Maria Caterina, 1711-1788",1741-07-13T00:00:00Z,1741,,"Cereda, Lombardy, Italy",
"2 Oct 1741: Montagu, Mary Wortley (Lady), 1689-1762 (Turin, Piedmont, Italy) to Fermor, Henrietta Louisa, 1698-1761","Montagu, Mary Wortley (Lady), 1689-1762","Fermor, Henrietta Louisa, 1698-1761",1741-10-02T00:00:00Z,1741,,"Turin, Piedmont, Italy",
"24 Nov 1746: Montagu, Mary Wortley (Lady), 1689-1762 (Brescia, Lombardy, Italy) to Harley, Henrietta, 1694-1755 (Dover Street, London, Greater London, England)","Montagu, Mary Wortley (Lady), 1689-1762","Harley, Henrietta, 1694-1755",1746-11-24T00:00:00Z,1746,,"Brescia, Lombardy, Italy","Dover Street, London, Greater London, England"
"1 Mar 1747: Montagu, Mary Wortley (Lady), 1689-1762 (Brescia, Lombardy, Italy) to Harley, Henrietta, 1694-1755 (Dover Street, London, Greater London, England)","Montagu, Mary Wortley (Lady), 1689-1762","Harley, Henrietta, 1694-1755",1747-03-01T00:00:00Z,1747,,"Brescia, Lombardy, Italy","Dover Street, London, Greater London, England"
"1 Jul 1747: Montagu, Mary Wortley (Lady), 1689-1762 (Brescia, Lombardy, Italy) to Harley, Henrietta, 1694-1755 (Dover Street, London, Greater London, England)","Montagu, Mary Wortley (Lady), 1689-1762","Harley, Henrietta, 1694-1755",1747-07-01T00:00:00Z,1747,,"Brescia, Lombardy, Italy","Dover Street, London, Greater London, England"
"1 Sep 1747: Montagu, Mary Wortley (Lady), 1689-1762 (Brescia, Lombardy, Italy) to Harley, Henrietta, 1694-1755 (Dover Street, London, Greater London, England)","Montagu, Mary Wortley (Lady), 1689-1762","Harley, Henrietta, 1694-1755",1747-09-01T00:00:00Z,1747,,"Brescia, Lombardy, Italy","Dover Street, London, Greater London, England"
"17 Dec 1747: Montagu, Mary Wortley (Lady), 1689-1762 (Brescia, Lombardy, Italy) to Stuart, Mary, 1718-1794 (Twickenham, Greater London, England)","Montagu, Mary Wortley (Lady), 1689-1762","Stuart, Mary, 1718-1794",1747-12-17T00:00:00Z,1747,,"Brescia, Lombardy, Italy","Twickenham, Greater London, England"
"5 Jan 1748: Montagu, Mary Wortley (Lady), 1689-1762 (Brescia, Lombardy, Italy) to Stuart, Mary, 1718-1794 (Twickenham, Greater London, England)","Montagu, Mary Wortley (Lady), 1689-1762","Stuart, Mary, 1718-1794",1748-01-05T00:00:00Z,1748,,"Brescia, Lombardy, Italy","Twickenham, Greater London, England"
"27 Apr 1748: Montagu, Mary Wortley (Lady), 1689-1762 (Brescia, Lombardy, Italy) to Harley, Henrietta, 1694-1755 (Dover Street, London, Greater London, England)","Montagu, Mary Wortley (Lady), 1689-1762","Harley, Henrietta, 1694-1755",1748-04-27T00:00:00Z,1748,,"Brescia, Lombardy, Italy","Dover Street, London, Greater London, England"
"17 Jul 1748: Montagu, Mary Wortley (Lady), 1689-1762 (Brescia, Lombardy, Italy) to Harley, Henrietta, 1694-1755 (Dover Street, London, Greater London, England)","Montagu, Mary Wortley (Lady), 1689-1762","Harley, Henrietta, 1694-1755",1748-07-17T00:00:00Z,1748,,"Brescia, Lombardy, Italy","Dover Street, London, Greater London, England"
"26 Jul 1748: Montagu, Mary Wortley (Lady), 1689-1762 (Dairy House, Gottolengo, Provincia di Brescia, Lombardy, Italy) to Stuart, Mary, 1718-1794 (Twickenham, Greater London, England)","Montagu, Mary Wortley (Lady), 1689-1762","Stuart, Mary, 1718-1794",1748-07-26T00:00:00Z,1748,,"Dairy House, Gottolengo, Provincia di Brescia, Lombardy, Italy","Twickenham, Greater London, England"
"6 Dec 1748: Montagu, Mary Wortley (Lady), 1689-1762 (Brescia, Lombardy, Italy) to Stuart, Mary, 1718-1794 (Twickenham, Greater London, England)","Montagu, Mary Wortley (Lady), 1689-1762","Stuart, Mary, 1718-1794",1748-12-06T00:00:00Z,1748,,"Brescia, Lombardy, Italy","Twickenham, Greater London, England"
"24 Jul 1749: Montagu, Mary Wortley (Lady), 1689-1762 (Lovere, Provincia di Bergamo, Lombardy, Italy) to Stuart, Mary, 1718-1794","Montagu, Mary Wortley (Lady), 1689-1762","Stuart, Mary, 1718-1794",1749-07-24T00:00:00Z,1749,,"Lovere, Provincia di Bergamo, Lombardy, Italy",
"11 Aug 1749: Montagu, Mary Wortley (Lady), 1689-1762 (Lovere, Provincia di Bergamo, Lombardy, Italy) to Stuart, Mary, 1718-1794","Montagu, Mary Wortley (Lady), 1689-1762","Stuart, Mary, 1718-1794",1749-08-11T00:00:00Z,1749,,"Lovere, Provincia di Bergamo, Lombardy, Italy",
"20 Aug 1749: Montagu, Mary Wortley (Lady), 1689-1762 (Lovere, Provincia di Bergamo, Lombardy, Italy) to Harley, Henrietta, 1694-1755 (Dover Street, London, Greater London, England)","Montagu, Mary Wortley (Lady), 1689-1762","Harley, Henrietta, 1694-1755",1749-08-20T00:00:00Z,1749,,"Lovere, Provincia di Bergamo, Lombardy, Italy","Dover Street, London, Greater London, England"
"22 Aug 1749: Montagu, Mary Wortley (Lady), 1689-1762 (Lovere, Provincia di Bergamo, Lombardy, Italy) to Stuart, Mary, 1718-1794 (Grosvenor Street, London, England)","Montagu, Mary Wortley (Lady), 1689-1762","Stuart, Mary, 1718-1794",1749-08-22T00:00:00Z,1749,,"Lovere, Provincia di Bergamo, Lombardy, Italy","Grosvenor Street, London, England"
"5 Sep 1749: Montagu, Mary Wortley (Lady), 1689-1762 (Lovere, Provincia di Bergamo, Lombardy, Italy) to Stuart, Mary, 1718-1794 (Grosvenor Street, London, England)","Montagu, Mary Wortley (Lady), 1689-1762","Stuart, Mary, 1718-1794",1749-09-05T00:00:00Z,1749,,"Lovere, Provincia di Bergamo, Lombardy, Italy","Grosvenor Street, London, England"
"13 Jul 1750: Montagu, Mary Wortley (Lady), 1689-1762 (Brescia, Lombardy, Italy) to Stuart, Mary, 1718-1794","Montagu, Mary Wortley (Lady), 1689-1762","Stuart, Mary, 1718-1794",1750-07-13T00:00:00Z,1750,,"Brescia, Lombardy, Italy",
"20 Nov 1750: Montagu, Mary Wortley (Lady), 1689-1762 (Salò, Provincia di Brescia, Lombardy, Italy) to Harley, Henrietta, 1694-1755 (Dover Street, London, Greater London, England)","Montagu, Mary Wortley (Lady), 1689-1762","Harley, Henrietta, 1694-1755",1750-11-20T00:00:00Z,1750,,"Salò, Provincia di Brescia, Lombardy, Italy","Dover Street, London, Greater London, England"
"10 Sep 1751: Montagu, Mary Wortley (Lady), 1689-1762 (Lovere, Provincia di Bergamo, Lombardy, Italy) to Stuart, Mary, 1718-1794 (Temple Bar, Westminster, London, England)","Montagu, Mary Wortley (Lady), 1689-1762","Stuart, Mary, 1718-1794",1751-09-10T00:00:00Z,1751,,"Lovere, Provincia di Bergamo, Lombardy, Italy","Temple Bar, Westminster, London, England"
"1 Nov 1751: Montagu, Mary Wortley (Lady), 1689-1762 (Lovere, Provincia di Bergamo, Lombardy, Italy) to Stuart, Mary, 1718-1794 (Temple Bar, Westminster, London, England)","Montagu, Mary Wortley (Lady), 1689-1762","Stuart, Mary, 1718-1794",1751-11-01T00:00:00Z,1751,,"Lovere, Provincia di Bergamo, Lombardy, Italy","Temple Bar, Westminster, London, England"
"4 Nov 1756: Montagu, Mary Wortley (Lady), 1689-1762 (Padua, Veneto, Italy) to Michiel, Chiara, d.1780","Montagu, Mary Wortley (Lady), 1689-1762","Michiel, Chiara, d.1780",1756-11-04T00:00:00Z,1756,,"Padua, Veneto, Italy",
"18 Nov 1756: Montagu, Mary Wortley (Lady), 1689-1762 (Padua, Veneto, Italy) to Michiel, Chiara, d.1780","Montagu, Mary Wortley (Lady), 1689-1762","Michiel, Chiara, d.1780",1756-11-18T00:00:00Z,1756,,"Padua, Veneto, Italy",
"23 Nov 1756: Montagu, Mary Wortley (Lady), 1689-1762 (Padua, Veneto, Italy) to Stuart, Mary, 1718-1794","Montagu, Mary Wortley (Lady), 1689-1762","Stuart, Mary, 1718-1794",1756-11-23T00:00:00Z,1756,,"Padua, Veneto, Italy",
"28 Dec 1756: Montagu, Mary Wortley (Lady), 1689-1762 (Padua, Veneto, Italy) to Stuart, Mary, 1718-1794 (Temple Bar, Westminster, London, England)","Montagu, Mary Wortley (Lady), 1689-1762","Stuart, Mary, 1718-1794",1756-12-28T00:00:00Z,1756,,"Padua, Veneto, Italy","Temple Bar, Westminster, London, England"
"3 Apr 1757: Montagu, Mary Wortley (Lady), 1689-1762 (Venice, Veneto, Italy) to Stuart, Mary, 1718-1794 (Temple Bar, Westminster, London, England)","Montagu, Mary Wortley (Lady), 1689-1762","Stuart, Mary, 1718-1794",1757-04-03T00:00:00Z,1757,,"Venice, Veneto, Italy","Temple Bar, Westminster, London, England"
