Description,Author,Recipient,Date,Year,Location,Origin,Destination
"24 Jan 1769: D'Alembert, Jean-Baptiste le Rond, 1717-1783 (Paris, Île-de-France, France) to Provenchères, Jeanne-Louise de, 1749-1779 or before (Mende, Occitanie, France)","D'Alembert, Jean-Baptiste le Rond, 1717-1783","Provenchères, Jeanne-Louise de, 1749-1779 or before",1769-01-24T00:00:00Z,1769,,"Paris, Île-de-France, France","Mende, Occitanie, France"
"4 Jul 1769: D'Alembert, Jean-Baptiste le Rond, 1717-1783 (Paris, Île-de-France, France) to Duclos (Madame) (Paris, Île-de-France, France)","D'Alembert, Jean-Baptiste le Rond, 1717-1783",Duclos (Madame),1769-07-04T00:00:00Z,1769,,"Paris, Île-de-France, France","Paris, Île-de-France, France"
"1 Mar 1771: D'Alembert, Jean-Baptiste le Rond, 1717-1783 (Paris, Île-de-France, France) to Provenchères, Jeanne-Louise de, 1749-1779 or before (Paris, Île-de-France, France)","D'Alembert, Jean-Baptiste le Rond, 1717-1783","Provenchères, Jeanne-Louise de, 1749-1779 or before",1771-03-01T00:00:00Z,1771,,"Paris, Île-de-France, France","Paris, Île-de-France, France"
"1 Sep 1771: D'Alembert, Jean-Baptiste le Rond, 1717-1783 (Paris, Île-de-France, France) to Necker, Suzanne Curchod, 1739-1794 (Paris, Île-de-France, France)","D'Alembert, Jean-Baptiste le Rond, 1717-1783","Necker, Suzanne Curchod, 1739-1794",1771-09-01T00:00:00Z,1771,,"Paris, Île-de-France, France","Paris, Île-de-France, France"
"19 Sep 1771: D'Alembert, Jean-Baptiste le Rond, 1717-1783 (Paris, Île-de-France, France) to Provenchères, Jeanne-Louise de, 1749-1779 or before (Ferney-Voltaire, Auvergne-Rhône-Alpes, France)","D'Alembert, Jean-Baptiste le Rond, 1717-1783","Provenchères, Jeanne-Louise de, 1749-1779 or before",1771-09-19T00:00:00Z,1771,,"Paris, Île-de-France, France","Ferney-Voltaire, Auvergne-Rhône-Alpes, France"
"20 Jun 1772: D'Alembert, Jean-Baptiste le Rond, 1717-1783 (Paris, Île-de-France, France) to Necker, Suzanne Curchod, 1739-1794 (Paris, Île-de-France, France)","D'Alembert, Jean-Baptiste le Rond, 1717-1783","Necker, Suzanne Curchod, 1739-1794",1772-06-20T00:00:00Z,1772,,"Paris, Île-de-France, France","Paris, Île-de-France, France"
"30 Oct 1772: D'Alembert, Jean-Baptiste le Rond, 1717-1783 (Paris, Île-de-France, France) to Catherine II of Russia (Empress), 1729-1796 (Moscow, Central, Russia)","D'Alembert, Jean-Baptiste le Rond, 1717-1783","Catherine II of Russia (Empress), 1729-1796",1772-10-30T00:00:00Z,1772,,"Paris, Île-de-France, France","Moscow, Central, Russia"
"31 Dec 1772: D'Alembert, Jean-Baptiste le Rond, 1717-1783 (Paris, Île-de-France, France) to Catherine II of Russia (Empress), 1729-1796 (Moscow, Central, Russia)","D'Alembert, Jean-Baptiste le Rond, 1717-1783","Catherine II of Russia (Empress), 1729-1796",1772-12-31T00:00:00Z,1772,,"Paris, Île-de-France, France","Moscow, Central, Russia"
"1773: Lespinasse, Julie-Jeanne-Éléonore, 1732-1776 ~ D'Alembert, Jean-Baptiste le Rond, 1717-1783 (Paris, Île-de-France, France) to Necker, Suzanne Curchod, 1739-1794 (Paris, Île-de-France, France)","D'Alembert, Jean-Baptiste le Rond, 1717-1783; Lespinasse, Julie-Jeanne-Éléonore, 1732-1776","Necker, Suzanne Curchod, 1739-1794",1773-12-31T00:00:00Z,1773,,"Paris, Île-de-France, France","Paris, Île-de-France, France"
"23 Mar 1774: D'Alembert, Jean-Baptiste le Rond, 1717-1783 (Paris, Île-de-France, France) to Bouzier d'Estouilly, Charlotte, fl. 1774","D'Alembert, Jean-Baptiste le Rond, 1717-1783","Bouzier d'Estouilly, Charlotte, fl. 1774",1774-03-23T00:00:00Z,1774,,"Paris, Île-de-France, France",
"4 Jun 1774: D'Alembert, Jean-Baptiste le Rond, 1717-1783 (Paris, Île-de-France, France) to Necker, Suzanne Curchod, 1739-1794 (Paris, Île-de-France, France)","D'Alembert, Jean-Baptiste le Rond, 1717-1783","Necker, Suzanne Curchod, 1739-1794",1774-06-04T00:00:00Z,1774,,"Paris, Île-de-France, France","Paris, Île-de-France, France"
"1774: D'Alembert, Jean-Baptiste le Rond, 1717-1783 (Paris, Île-de-France, France) to Necker, Suzanne Curchod, 1739-1794 (Paris, Île-de-France, France)","D'Alembert, Jean-Baptiste le Rond, 1717-1783","Necker, Suzanne Curchod, 1739-1794",1774-12-31T00:00:00Z,1774,,"Paris, Île-de-France, France","Paris, Île-de-France, France"
"10 Aug 1775: D'Alembert, Jean-Baptiste le Rond, 1717-1783 (Paris, Île-de-France, France) to Vigée Lebrun, Marie-Louise-Élisabeth, 1755-1846 (Paris, Île-de-France, France)","D'Alembert, Jean-Baptiste le Rond, 1717-1783","Vigée Lebrun, Marie-Louise-Élisabeth, 1755-1846",1775-08-10T00:00:00Z,1775,,"Paris, Île-de-France, France","Paris, Île-de-France, France"
"Oct 1775: D'Alembert, Jean-Baptiste le Rond, 1717-1783 (Paris, Île-de-France, France) to Necker, Suzanne Curchod, 1739-1794 (Paris, Île-de-France, France)","D'Alembert, Jean-Baptiste le Rond, 1717-1783","Necker, Suzanne Curchod, 1739-1794",1775-10-31T00:00:00Z,1775,,"Paris, Île-de-France, France","Paris, Île-de-France, France"
"3 Mar 1776: D'Alembert, Jean-Baptiste le Rond, 1717-1783 (Paris, Île-de-France, France) to Necker, Suzanne Curchod, 1739-1794 (Paris, Île-de-France, France)","D'Alembert, Jean-Baptiste le Rond, 1717-1783","Necker, Suzanne Curchod, 1739-1794",1776-03-03T00:00:00Z,1776,,"Paris, Île-de-France, France","Paris, Île-de-France, France"
"29 May 1776: D'Alembert, Jean-Baptiste le Rond, 1717-1783 (Paris, Île-de-France, France) to Necker, Suzanne Curchod, 1739-1794 (Paris, Île-de-France, France)","D'Alembert, Jean-Baptiste le Rond, 1717-1783","Necker, Suzanne Curchod, 1739-1794",1776-05-29T00:00:00Z,1776,,"Paris, Île-de-France, France","Paris, Île-de-France, France"
